year,team,player,salary
2002,DET,LIMAJ001,7250000
2002,DET,MACIJ001,375000
2002,DET,MAGEW001,425000
2002,DET,MELUM001,345000
2002,DET,MILLM001,202500
2002,DET,MOEHB001,2400000
2002,DET,PALMD002,8000000
2002,DET,PANIJ001,1325000
2002,DET,PAQUC001,2125000
2002,DET,PATTD001,1700000
2002,DET,PEART001,200000
2002,DET,PETTA002,217500
2002,DET,REDMM002,300000
2002,DET,RIVEM003,200000
2002,DET,SIMOR001,290000
2002,DET,SPARS001,3000000
2002,DET,WEAVJ002,2350000
2002,DET,YOUND001,5500000
2002,FLO,ALMAA001,346000
2002,FLO,BAEZB001,202000
2002,FLO,BECKJ002,2156250
2002,FLO,BURNA001,367500
2002,FLO,CASTL001,3325000
2002,FLO,CASTR002,216000
2002,FLO,DAREV001,775000
2002,FLO,DEMPR002,2475000
2002,FLO,FLOYC001,6500000
2002,FLO,FOX-A001,700000
2002,FLO,GONZA002,1700000
2002,FLO,JOHNC002,5000000
2002,FLO,KNOTG001,200000
2002,FLO,LEE-D002,2700000
2002,FLO,LOOPB001,800000
2002,FLO,LOWEM001,2300000
2002,FLO,MALLM001,210000
2002,FLO,MILLK005,900000
2002,FLO,NUNEV001,360000
2002,FLO,OLSEK001,200000
2002,FLO,OWENE001,2166667
2002,FLO,OZUNP001,202000
2002,FLO,PENNB002,377500
2002,FLO,RAINT001,350000
2002,FLO,REDMM001,650000
2002,FLO,TAVAJ001,3100000
2002,FLO,TEJEM001,201000
2002,FLO,WILSP002,3500000
2002,HOU,AUSMB001,5000000
2002,HOU,BAGWJ001,11000000
2002,HOU,BERKL001,500000
2002,HOU,BIGGC001,8750000
2002,HOU,BLUMG001,315000
2002,HOU,BROCD001,750000
2002,HOU,CRUZN001,375000
2002,HOU,DOTEO001,435000
2002,HOU,ENSBM001,200000
2002,HOU,EVERA001,366750
2002,HOU,HERNC004,210000
2002,HOU,HIDAR001,5500000
2002,HOU,HUNTB002,1000000
2002,HOU,LINES001,230000
2002,HOU,LUGOJ001,325000
2002,HOU,MATHT002,1000000
2002,HOU,MERCO002,1050000
2002,HOU,MILLW001,350000
2002,HOU,MLICD001,6200000
2002,HOU,OSWAR001,300000
2002,HOU,PICHH001,500000
2002,HOU,REYNS001,7666667
2002,HOU,STONR001,200000
2002,HOU,VIZCJ001,1700000
2002,HOU,WAGNB001,8000000
2002,HOU,WARDD002,375000
2002,HOU,ZAUNG001,1150000
2002,KCA,AFFEJ001,200000
2002,KCA,ALICL001,800000
2002,KCA,ASENM001,200000
2002,KCA,AUSTJ002,205000
2002,KCA,BAILC001,320000
2002,KCA,BELTC001,3500000
2002,KCA,BERGB001,202000
2002,KCA,BYRDP001,850000
2002,KCA,DURBC001,275000
2002,KCA,FEBLC001,775000
2002,KCA,GRIMJ001,1900000
2002,KCA,HERNR001,6000000
2002,KCA,HINCA001,260000
2002,KCA,IBANR001,800000
2002,KCA,KNOBC001,2000000
2002,KCA,MAY-D002,375000
2002,KCA,MAYNB001,2500000
2002,KCA,MCCAD001,850000
2002,KCA,PEREN001,4100000
2002,KCA,QUINM001,375000
2002,KCA,RANDJ002,4000000
2002,KCA,REICD001,310000
2002,KCA,SADLD001,255000
2002,KCA,SHOUB001,215000
2002,KCA,STEIB002,1350000
2002,KCA,SUPPJ001,4150000
2002,KCA,SWEEM002,8000000
2002,KCA,TUCKM001,2250000
2002,KCA,WILSK001,240000
2002,LAN,ASHBA002,8000000
2002,LAN,BELTA001,2800000
2002,LAN,BOCAH001,225000
2002,LAN,BROWK001,15714286
2002,LAN,CARRG001,360000
2002,LAN,CHRIM002,222500
2002,LAN,CORAA001,625000
2002,LAN,DAALO001,5000000
2002,LAN,DREID001,9400000
2002,LAN,GAGNE001,300000
2002,LAN,GREES001,13416667
2002,LAN,GRISM001,5000000
2002,LAN,GRUDM001,5000000
2002,LAN,HANSD001,675000
2002,LAN,ISHIK001,900000
2002,LAN,IZTUC001,215000
2002,LAN,JORDB001,6600000
2002,LAN,KARRE001,6875000
2002,LAN,KREUC001,1100000
2002,LAN,LODUP001,546667
2002,LAN,MULHT001,3250000
2002,LAN,NOMOH001,4500000
2002,LAN,PEREO001,625000
2002,LAN,QUANP001,2833333
2002,LAN,REBOJ001,450000
2002,LAN,ROBED001,217500
2002,MIL,BAKOP001,750000
2002,MIL,BELLR002,1650000
2002,MIL,BUDDM001,218000
2002,MIL,CABRJ001,705000
2002,MIL,CASAR001,850000
2002,MIL,DEJEM001,1400000
2002,MIL,FOX-C001,1200000
2002,MIL,HAMMJ001,7500000
2002,MIL,HARRL001,1100000
2002,MIL,HERNJ001,3333333
2002,MIL,HOUST001,1625000
2002,MIL,JENKG001,3187500
2002,MIL,KINGR001,300000
2002,MIL,LESKC001,3500000
2002,MIL,LOPEL002,700000
2002,MIL,LOREM001,5000000
2002,MIL,NEUGN001,202000
2002,MIL,NOMUT001,430000
2002,MIL,OCHOA001,2750000
2002,MIL,QUEVR001,252500
2002,MIL,RIGDP001,255000
2002,MIL,RUSCG001,2800000
2002,MIL,SANCA003,202000
2002,MIL,SEXSR001,3125000
2002,MIL,SHEEB001,290000
2002,MIL,STAIM001,500000
2002,MIL,VIZCL001,212500
2002,MIL,WRIGJ001,4250000
2002,MIL,YOUNE001,2000000
2002,MIN,BUCHB002,225000
2002,MIN,CANIJ001,235000
2002,MIN,CRESJ001,222500
2002,MIN,DUVAM001,225000
2002,MIN,FREDK001,200000
2002,MIN,GUARE001,1800000
2002,MIN,GUZMC001,1425000
2002,MIN,HAWKL001,2750000
2002,MIN,HOCKD001,1100000
2002,MIN,HUNTT001,2400000
2002,MIN,JACKM001,500000
2002,MIN,JONEJ003,312500
2002,MIN,KOSKC001,2150000
2002,MIN,LOHSK001,215000
2002,MIN,MAYSJ001,2350000
2002,MIN,MIEND001,285000
2002,MIN,MILTE001,4000000
2002,MIN,MOHRD001,200000
2002,MIN,MORRW001,275000
2002,MIN,ORTID001,950000
2002,MIN,PIERA001,250000
2002,MIN,PRINT001,450000
2002,MIN,RADKB001,8750000
2002,MIN,REEDR002,7000000
2002,MIN,RIVAL001,240000
2002,MIN,ROMEJ001,215000
2002,MIN,WELLB002,1700000
2002,MON,ARMAT002,335000
2002,MON,BARRM003,1150000
2002,MON,BERGP001,250000
2002,MON,CABRO001,2400000
2002,MON,COLLL001,250000
2002,MON,DOWNS001,225000
2002,MON,GALAA001,500000
2002,MON,GUERV001,8000000
2002,MON,HERGM001,370000
2002,MON,LLOYG001,3000000
2002,MON,MATTT001,200000
2002,MON,MORDM001,500000
2002,MON,OHKAT001,240000
2002,MON,PAVAC001,1312500
2002,MON,REAMB001,235000
2002,MON,RODRH001,300000
2002,MON,SCHNB001,212000
2002,MON,STEVL001,4000000
2002,MON,STEWS003,235000
2002,MON,STRIS001,355000
2002,MON,TATIF001,4500000
2002,MON,TRUBC001,270000
2002,MON,TUCKT001,200000
2002,MON,VAZQJ001,4725000
2002,MON,VIDRJ001,4000000
2002,MON,VOSBE001,400000
2002,MON,WILKB002,206000
2002,MON,YOSHM001,300000
2002,NYA,CASTA001,650000
2002,NYA,CHOAR001,223350
2002,NYA,CLEMR001,10300000
2002,NYA,COOMR001,750000
2002,NYA,GIAMJ001,10428571
2002,NYA,HERNO001,3200000
2002,NYA,HITCS001,4936719
2002,NYA,JETED001,14600000
2002,NYA,JOHNN001,220650
2002,NYA,KARSS001,4000000
2002,NYA,KEISR001,211400
2002,NYA,LILLT001,237150
2002,NYA,MENDR001,2600000
2002,NYA,MUSSM001,11000000
2002,NYA,PARKC003,218600
2002,NYA,PETTA001,9500000
2002,NYA,POSAJ001,7000000
2002,NYA,RIVEM002,9450000
2002,NYA,SORIA001,630000
2002,NYA,SPENS001,885000
2002,NYA,STANM003,2500000
2002,NYA,TESSJ001,210000
2002,NYA,VANDJ001,1850000
2002,NYA,VENTR001,8500000
2002,NYA,WELLD001,2250000
2002,NYA,WHITR001,4500000
2002,NYA,WILLB002,12357143
2002,NYA,WILLG001,2000000
2002,NYA,WILSE001,720000
2002,NYN,ALFOE001,6200000
2002,NYN,ALOMR001,7939664
2002,NYN,ASTAP001,4000000
2002,NYN,BENIA001,5812500
2002,NYN,BURNJ001,7166667
2002,NYN,CEDER001,2375000
2002,NYN,CHENB001,300000
2002,NYN,DAMIJ001,1840000
2002,NYN,DAVIK001,235000
2002,NYN,ESTES001,6200000
2002,NYN,FRANJ001,3083333
2002,NYN,GUTHM001,1800000
2002,NYN,JOHNM001,475000
2002,NYN,KOMIS001,500000
2002,NYN,LEITA001,9250000
2002,NYN,MATTG002,237500
2002,NYN,MCEWJ001,750000
2002,NYN,ORDOR001,6250000
2002,NYN,PAYTJ001,362500
2002,NYN,PIAZM001,10571429
2002,NYN,ROBEG001,212500
2002,NYN,TRACS001,4300000
2002,NYN,VALEJ002,550000
2002,NYN,VAUGM001,12166667
2002,NYN,WEATD001,1833333
2002,NYN,WILSV001,222500
2002,OAK,BRADC001,235000
2002,OAK,CHAVE001,2125000
2002,OAK,COLAM001,300000
2002,OAK,DYE-J001,7166667
2002,OAK,GIAMJ002,1065000
2002,OAK,HATTS001,900000
2002,OAK,HERNR002,497500
2002,OAK,HILJE001,237500
2002,OAK,HOLTM001,825000
2002,OAK,HUDST001,875000
2002,OAK,JUSTD001,7000000
2002,OAK,KOCHB001,2433333
2002,OAK,LIDLC001,2550000
2002,OAK,LONGT002,675000
2002,OAK,MAGNM001,1200000
2002,OAK,MECIJ001,2366667
2002,OAK,MENEF001,295000
2002,OAK,MULDM001,800000
2002,OAK,MYERG001,800000
2002,OAK,PENAC001,202000
2002,OAK,SAENO001,800000
2002,OAK,TAM-J001,700000
2002,OAK,TEJAM001,3625000
2002,OAK,VALDM002,223000
2002,OAK,VELAR001,1000000
2002,OAK,VENAM002,812500
2002,OAK,ZITOB001,295000
2002,PHI,ABREB001,6333333
2002,PHI,ADAMT001,2700000
2002,PHI,ANDEM003,400000
2002,PHI,BOTTR001,1500000
2002,PHI,BURRP001,1905000
2002,PHI,COGGD001,240000
2002,PHI,CORMR001,2883333
2002,PHI,DUCKB001,235000
2002,PHI,GLAND001,4000000
2002,PHI,HOLLD001,400000
2002,PHI,LEDER001,750000
2002,PHI,LEE-T002,3000000
2002,PHI,LIEBM001,7333333
2002,PHI,MABRJ001,500000
2002,PHI,MERCH002,255000
2002,PHI,MESAJ001,4200000
2002,PHI,PADIV001,245000
2002,PHI,PERET003,475000
2002,PHI,PERSR001,6250000
2002,PHI,POLIC001,245000
2002,PHI,PRATT001,650000
2002,PHI,PUNTN001,200000
2002,PHI,ROLES001,8600000
2002,PHI,ROLLJ001,355000
2002,PHI,SANTJ002,700000
2002,PHI,SILVC001,200000
2002,PHI,WENDT001,2950000
2002,PHI,WOLFR001,450000
2002,PIT,ANDEJ002,305000
2002,PIT,BEIMJ001,227000
2002,PIT,BENJM001,925000
2002,PIT,BENSK001,2700000
2002,PIT,BOEHB001,675000
2002,PIT,BROWA001,450000
2002,PIT,FETTM001,2275000
2002,PIT,FOGGJ001,203000
2002,PIT,GILEB002,8063003
2002,PIT,HERMC001,223000
2002,PIT,KENDJ001,6571429
2002,PIT,LINCM001,267500
2002,PIT,LOWES001,950000
2002,PIT,MACKR001,227000
2002,PIT,MEARP001,3790000
2002,PIT,NUNEA001,200000
2002,PIT,OSIKK001,625000
2002,PIT,RAMIA001,500000
2002,PIT,REESP001,1750000
2002,PIT,RIOSA001,925000
2002,PIT,SAUES001,766667
2002,PIT,VILLR001,900000
2002,PIT,VOGER001,212500
2002,PIT,WELLK001,272500
2002,PIT,WILLD002,234000
2002,PIT,WILLM005,2000000
2002,PIT,WILSC003,229000
2002,PIT,WILSJ002,232000
2002,PIT,YOUNK001,5625000
2002,SDN,BOYDJ001,253000
2002,SDN,BURRS001,200000
2002,SDN,CRUZD001,600000
2002,SDN,DAVET001,270000
2002,SDN,EATOA001,280000
2002,SDN,EMBRA001,500000
2002,SDN,FIKAJ001,210000
2002,SDN,GANTR001,500000
2002,SDN,GONZW001,350000
2002,SDN,HOFFT001,6600000
2002,SDN,HUBBT001,300000
2002,SDN,JARVK001,1250000
2002,SDN,JIMED001,240000
2002,SDN,JONEB003,4000000
2002,SDN,KLESR001,6000000
2002,SDN,KOTSM001,3050000
2002,SDN,LAMPT001,1250000
2002,SDN,LANKR001,8100000
2002,SDN,LAWRB001,235000
2002,SDN,NEVIP001,2600000
2002,SDN,NUNEJ002,245000
2002,SDN,RAMSR001,235000
2002,SDN,REEDS001,500000
2002,SDN,SWEEM001,300000
2002,SDN,TOLLB001,285000
2002,SDN,TOMKB001,1100000
2002,SDN,TRAMB001,1500000
2002,SDN,VAZQR001,205000
2002,SDN,WALKK001,267000
2002,SEA,ABBOP001,3425000
2002,SEA,BALDJ002,1250000
2002,SEA,BOONB002,8000000
2002,SEA,CAMEM001,4666667
2002,SEA,CIRIJ001,6375000
2002,SEA,DAVIB003,350000
2002,SEA,FRANR001,250000
2002,SEA,GARCF002,3800000
2002,SEA,GIPSC001,450000
2002,SEA,GUILC001,1400000
2002,SEA,HALAJ001,1400000
2002,SEA,HASES001,1500000
2002,SEA,MARTE001,7086668
2002,SEA,MCLEM001,3150000
2002,SEA,MOYEJ001,6500000
2002,SEA,NELSJ001,3333333
2002,SEA,OLERJ001,6950000
2002,SEA,PINEJ001,255000
2002,SEA,RELAD001,1275000
2002,SEA,RHODA001,3500000
2002,SEA,SASAK001,5070000
2002,SEA,SIERR001,1900000
2002,SEA,SUZUI001,3696000
2002,SEA,UGUEL001,200000
2002,SEA,WILSD001,4500000
2002,SFN,AINSK001,200000
2002,SFN,AURIR001,5250000
2002,SFN,BELLD002,1750000
2002,SFN,BENAM001,4200000
2002,SFN,BONDB001,15000000
2002,SFN,CHRIJ002,1733333
2002,SFN,DUNSS001,1150000
2002,SFN,FELIP001,222000
2002,SFN,FULTA001,300000
2002,SFN,HERNL003,3625000
2002,SFN,JENSR001,209000
2002,SFN,KENTJ001,6000000
2002,SFN,MARTR003,775000
2002,SFN,MINOD001,203000
2002,SFN,MURRC001,305000
2002,SFN,NEN-R001,8300000
2002,SFN,ORTIR001,2862500
2002,SFN,RODRF002,2516667
2002,SFN,RUETK001,4866667
2002,SFN,SANDR002,1750000
2002,SFN,SANTB001,2044168
2002,SFN,SCHMJ001,4937500
2002,SFN,SHINT001,1350000
2002,SFN,SNOWJ001,5900000
2002,SFN,TORRY001,200000
2002,SFN,WITAJ001,1250000
2002,SFN,WORRT002,1400000
2002,SLN,ANKIR001,400000
2002,SLN,BENEA001,6367542
2002,SLN,CAIRM001,600000
2002,SLN,DIFEM001,750000
2002,SLN,DREWJ001,3100000
2002,SLN,EDMOJ001,7333333
2002,SLN,HACKL001,245000
2002,SLN,ISRIJ001,2750000
2002,SLN,KILED001,7166667
2002,SLN,KLINS002,1200000
2002,SLN,MARRE001,850000
2002,SLN,MARTT002,5750000
2002,SLN,MATHM001,2500000
2002,SLN,MATTM001,300000
2002,SLN,MORRM001,4000000
2002,SLN,PEREE001,450000
2002,SLN,POLAP001,1750000
2002,SLN,PUJOA001,600000
2002,SLN,RENTE001,6000000
2002,SLN,ROBIK002,250000
2002,SLN,STECG001,265000
2002,SLN,STEPG001,900000
2002,SLN,TIMLM001,5250000
2002,SLN,VERED001,4250000
2002,SLN,VINAF001,4333333
2002,SLN,WILLW001,7300000
2002,TBA,ABERB001,215000
2002,TBA,ALVAW001,8000000
2002,TBA,COLOJ001,215000
2002,TBA,CONTJ001,205000
2002,TBA,COX-S001,280000
2002,TBA,CREED001,685000
2002,TBA,ESCAF001,200000
2002,TBA,FLAHJ001,3250000
2002,TBA,GOMEC001,1000000
2002,TBA,GRIEB001,4000000
2002,TBA,HALLT001,210000
2002,TBA,JOHNR006,575000
2002,TBA,KENNJ001,225000
2002,TBA,KENTS001,200000
2002,TBA,MCGLK001,300000
2002,TBA,PHELT001,218000
2002,TBA,RUPER001,575000
2002,TBA,SEAYB001,202000
2002,TBA,SMITR003,255000
2002,TBA,SMITJ001,200000
2002,TBA,SOSAJ002,200000
2002,TBA,STURT001,295000
2002,TBA,TYNEJ001,250000
2002,TBA,VAUGG001,8750000
2002,TBA,WILSP001,1200000
2002,TBA,WINNR001,960000
2002,TBA,YAN-E001,1500000
2002,TBA,ZAMBV001,215000
2002,TEX,BLALH001,200000
2002,TEX,BURBD001,2000000
2002,TEX,CATAF001,2475000
2002,TEX,DAVID002,310000
2002,TEX,EVERC001,8666666
2002,TEX,GONZJ002,11000000
2002,TEX,GREER001,6800000
2002,TEX,HASEB001,800000
2002,TEX,IRABH001,550000
2002,TEX,KAPLG001,1850000
2002,TEX,KOLBD001,260000
2002,TEX,LEWIC001,200000
2002,TEX,MICED001,1000000
2002,TEX,PALMR001,8712986
2002,TEX,PARKC002,6884803
2002,TEX,PERRH001,900000
2002,TEX,POWEJ001,2250000
2002,TEX,ROCKJ001,2500000
2002,TEX,RODRA001,22000000
2002,TEX,RODRI001,9600000
2002,TEX,RODRR004,600000
2002,TEX,ROGEK001,7500000
2002,TEX,SEANR001,1000000
2002,TEX,VALDI001,2500000
2002,TEX,VANPT001,2000000
2002,TEX,WOODS001,550000
2002,TEX,YOUNM003,250000
2002,TEX,ZIMMJ001,2166667
2002,TOR,BERGD002,450000
2002,TOR,BORBP001,1650000
2002,TOR,BUSHH001,3375000
2002,TOR,CARPC002,3450000
2002,TOR,CASSS001,200000
2002,TOR,CRUZJ004,3950000
2002,TOR,DELGC001,19400000
2002,TOR,ESCOK001,2300000
2002,TOR,EYRES001,280000
2002,TOR,FILEB001,245000
2002,TOR,FLETD001,3825000
2002,TOR,HALLR001,2583333
2002,TOR,HEREF001,1850000
2002,TOR,HINSE001,200000
2002,TOR,LAWRJ001,200000
2002,TOR,LESHB001,245000
2002,TOR,LOAIE001,6050000
2002,TOR,LOPEF001,221000
2002,TOR,LYONB003,221000
2002,TOR,MONDR002,11000000
2002,TOR,PARRS001,3775000
2002,TOR,PLESD001,2200000
2002,TOR,PROKL001,268000
2002,TOR,SIROM001,3800000
2002,TOR,STEWS002,4250000
2002,TOR,THURC001,200000
2002,TOR,WELLV001,221000
2002,TOR,WILST003,220000
2002,TOR,WOODC001,235000
2003,ANA,ANDEG001,5350000
2003,ANA,APPIK001,11500000
2003,ANA,CALLM001,302500
2003,ANA,DONNB001,325000
2003,ANA,ECKSD001,425000
2003,ANA,ERSTD001,7250000
2003,ANA,FULLB001,1000000
2003,ANA,GIL-B001,725000
2003,ANA,GLAUT001,7250000
2003,ANA,KENNA001,2270000
2003,ANA,LACKJ001,315000
2003,ANA,MOLIB001,1425000
2003,ANA,MOLIJ001,320000
2003,ANA,ORTIR002,2266667
2003,ANA,OWENE001,925000
2003,ANA,PERCT001,7833333
2003,ANA,RAMIJ001,300000
2003,ANA,RODRF003,312500
2003,ANA,SALMT001,9900000
2003,ANA,SCHOS001,1425000
2003,ANA,SELEA001,8166667
2003,ANA,SHIES002,305000
2003,ANA,SPIES001,4250000
2003,ANA,WASHJ001,3875000
2003,ANA,WEBEB001,375000
2003,ANA,WISEM001,302500
2003,ANA,WOOTS001,337500
2003,ARI,BAERC001,500000
2003,ARI,BARAR001,300000
2003,ARI,BATIM001,3375000
2003,ARI,BAUTD001,3000000
2003,ARI,COUNC001,2516667
2003,ARI,DELLD001,900000
2003,ARI,DESSE001,3000000
2003,ARI,FINLS001,4250000
2003,ARI,GONZL001,4000000
2003,ARI,GRACM001,1750000
2003,ARI,JOHNR005,15000000
2003,ARI,KIM-B001,3250000
2003,ARI,KOPLM001,300000
2003,ARI,MANTM001,7083333
2003,ARI,MCCRQ001,1750000
2003,ARI,MOELC001,300000
2003,ARI,MYERM001,1750000
2003,ARI,OVERL001,300000
2003,ARI,PRINB001,300000
2003,ARI,RANDS001,300000
2003,ARI,SCHIC002,10000000
2003,ARI,SPIVJ001,432000
2003,ARI,VILLO001,300000
2003,ARI,WILLM003,10000000
2003,ARI,WOMAT001,6000000
2003,ATL,BLANH001,1300000
2003,ATL,BONGJ001,300000
2003,ATL,BRAGD001,450000
2003,ATL,BYRDP001,3000000
2003,ATL,CASTV001,5000000
2003,ATL,DAWLJ001,300000
2003,ATL,DEROM001,340000
2003,ATL,FICKR001,1000000
2003,ATL,FRANJ002,600000
2003,ATL,FRANM001,800000
2003,ATL,FURCR001,2200000
2003,ATL,GILEM001,316500
2003,ATL,GRYBK001,315000
2003,ATL,HAMPM001,13625000
2003,ATL,HERNR001,600000
2003,ATL,HODGT001,300000
2003,ATL,HOLMD001,700000
2003,ATL,JONEA002,12000000
2003,ATL,JONEC004,13333333
2003,ATL,KINGR001,600000
2003,ATL,LOPEJ001,7000000
2003,ATL,MADDG002,14750000
2003,ATL,MARQJ001,368000
2003,ATL,ORTIR001,4662500
2003,ATL,RAMIH002,300000
2003,ATL,SHEFG001,11416667
2003,ATL,SMOLJ001,10666667
2003,BAL,BATIT001,6400000
2003,BAL,BAUER001,325000
2003,BAL,BEDAE001,300000
2003,BAL,BELLJ002,13000000
2003,BAL,CONIJ001,4250000
2003,BAL,CORDM001,3100000
2003,BAL,CRUZD001,1000000
2003,BAL,DAALO001,3000000
2003,BAL,ERICS001,7030000
2003,BAL,FORDB001,3500000
2003,BAL,GIBBJ002,375000
2003,BAL,GIL-G001,330000
2003,BAL,GROOB001,3000000
2003,BAL,HAIRJ002,1550000
2003,BAL,HELLR001,1000000
2003,BAL,HENTP001,1200000
2003,BAL,JOHNJ007,2900000
2003,BAL,JULIJ001,350000
2003,BAL,LEONJ002,305000
2003,BAL,LIGTK001,1200000
2003,BAL,LOPER001,325000
2003,BAL,MATTG002,900000
2003,BAL,MORAM002,1725000
2003,BAL,MORBJ001,300000
2003,BAL,PONSS001,4250000
2003,BAL,ROBEW001,3500000
2003,BAL,RYANB001,762500
2003,BAL,SEGUD001,7000000
2003,BAL,SURHB001,1000000
2003,BOS,BURKJ001,5500000
2003,BOS,DAMOJ001,7500000
2003,BOS,EMBRA001,3000000
2003,BOS,FOSSC001,324500
2003,BOS,FOX-C001,500000
2003,BOS,GARCN001,11000000
2003,BOS,GIAMJ002,2000000
2003,BOS,GONZD002,300000
2003,BOS,HILLS002,407500
2003,BOS,HOWRB001,1700000
2003,BOS,JACKD003,625000
2003,BOS,LOWED001,3625000
2003,BOS,LYONB003,309500
2003,BOS,MARTP001,15500000
2003,BOS,MENDR001,2900000
2003,BOS,MILLK005,2000000
2003,BOS,MIRAD001,805000
2003,BOS,MUELB001,2100000
2003,BOS,NIXOT001,4000000
2003,BOS,ORTID001,1250000
2003,BOS,PERSR001,300000
2003,BOS,RAMIM002,20000000
2003,BOS,TIMLM001,1850000
2003,BOS,VARIJ001,4700000
2003,BOS,WAKET001,4000000
2003,BOS,WALKT002,3450000
2003,BOS,WHITM003,300000
2003,CHA,ALOMS001,700000
2003,CHA,BUEHM001,445000
2003,CHA,COLOB001,8250000
2003,CHA,CREDJ001,315000
2003,CHA,DAUBB001,450000
2003,CHA,GARLJ001,375000
2003,CHA,GLOVG001,330000
2003,CHA,GORDT001,1400000
2003,CHA,GRAFT001,675000
2003,CHA,JIMED001,345000
2003,CHA,KOCHB001,4250000
2003,CHA,KONEP001,6250000
2003,CHA,LEE-C001,4200000
2003,CHA,LOAIE001,500000
2003,CHA,MARTD004,330000
2003,CHA,OLIVM001,300000
2003,CHA,ORDOM001,9000000
2003,CHA,PAULJ001,325000
2003,CHA,RIOSA001,450000
2003,CHA,ROWAA001,320000
2003,CHA,STEWJ001,300000
2003,CHA,THOMF001,5000000
2003,CHA,VALEJ003,5000000
2003,CHA,WHITR002,600000
2003,CHA,WRIGD001,325000
2003,CHA,WUNSK001,575000
2003,CHN,ALFOA001,4000000
2003,CHN,ALOUM001,9500000
2003,CHN,BAKOP001,750000
2003,CHN,BELLM002,465000
2003,CHN,BOROJ001,410000
2003,CHN,CHIAS002,305000
2003,CHN,CHOIH001,305000
2003,CHN,CLEMM001,4000000
2003,CHN,CRUZJ005,340000
2003,CHN,ESTES001,3000000
2003,CHN,FARNK001,600000
2003,CHN,GONZA001,5750000
2003,CHN,GOODT001,635000
2003,CHN,GRUDM001,5500000
2003,CHN,GUTHM001,1600000
2003,CHN,HARRL001,800000
2003,CHN,KARRE001,8375000
2003,CHN,MARTR003,800000
2003,CHN,MILLD002,2700000
2003,CHN,OHMAW001,305000
2003,CHN,OLEAT001,750000
2003,CHN,PATTC001,365000
2003,CHN,PRIOM001,1450000
2003,CHN,REMLM001,2633333
2003,CHN,SOSAS001,16000000
2003,CHN,VERED001,2000000
2003,CHN,WOODK002,6190000
2003,CHN,ZAMBC001,340000
2003,CIN,ANDEJ002,600000
2003,CIN,BOONA001,3700000
2003,CIN,BRANR001,395000
2003,CIN,CASES001,5600000
2003,CIN,CASTJ004,800000
2003,CIN,DEMPR002,3250000
2003,CIN,DUNNA001,400000
2003,CIN,GRAVD001,5000000
2003,CIN,GRIFK002,12500000
2003,CIN,HAYNJ001,2500000
2003,CIN,HEREF001,600000
2003,CIN,KEARA001,350000
2003,CIN,LARKB001,9000000
2003,CIN,LARSB001,308000
2003,CIN,LARUJ001,1250000
2003,CIN,LOPEF001,334000
2003,CIN,MANZJ001,500000
2003,CIN,MATER001,340000
2003,CIN,MERCK001,550000
2003,CIN,PENAW001,788000
2003,CIN,PROKL001,390000
2003,CIN,RIEDJ001,350000
2003,CIN,STINK001,1300000
2003,CIN,SULLS001,2800000
2003,CIN,TAYLR001,334000
2003,CIN,WHITG001,3316667
2003,CIN,WILLS002,1600000
2003,CIN,WILSP001,500000
2003,CLE,ANDEB002,1500000
2003,CLE,BAEZD001,5125000
2003,CLE,BARDJ001,302100
2003,CLE,BEREJ002,1000000
2003,CLE,BLAKC001,330000
2003,CLE,BRADM001,314300
2003,CLE,BROUB001,303000
2003,CLE,BURKE001,7166667
2003,CLE,DAVIJ005,301100
2003,CLE,GARCK002,900000
2003,CLE,GUTIR001,3916667
2003,CLE,HAFNT001,302200
2003,CLE,LAKET001,400000
2003,CLE,LAWTM002,6750000
2003,CLE,LEE-C003,300900
2003,CLE,MCDOJ003,314400
2003,CLE,MULHT001,500000
2003,CLE,MYETA001,307500
2003,CLE,PHILB001,300900
2003,CLE,RISKD001,314000
2003,CLE,RODRR005,302400
2003,CLE,SABAC001,1100000
2003,CLE,SADLC001,303200
2003,CLE,SANTJ002,600000
2003,CLE,SELBB001,325000
2003,CLE,SPENS001,600000
2003,CLE,TRABB001,300000
2003,CLE,VIZQO001,5500000
2003,CLE,WESTJ001,305500
2003,CLE,WICKB001,6000000
2003,CLE,WOHLM001,2600000
2003,COL,BELLR002,475000
2003,COL,BUTLB002,303000
2003,COL,CHACS001,300000
2003,COL,COOKA002,300000
2003,COL,CRUZN001,700000
2003,COL,ELARS001,300000
2003,COL,ESTAB001,500000
2003,COL,FUENB001,300000
2003,COL,HELTT001,10600000
2003,COL,HERNJ001,1000000
2003,COL,JENNJ001,325000
2003,COL,JIMEJ001,3600000
2003,COL,JOHNC002,7000000
2003,COL,JONET003,3000000
2003,COL,KAPLG001,3425000
2003,COL,LOPEJ002,300000
2003,COL,MICED001,350000
2003,COL,NEAGD001,9000000
2003,COL,NORTG001,600000
2003,COL,OLIVD001,350000
2003,COL,OZUNP001,300000
2003,COL,PAYTJ001,1850000
2003,COL,REEDS001,600000
2003,COL,RICHC001,325000
2003,COL,SPEIJ001,850000
2003,COL,STARD001,310000
2003,COL,STYNC001,750000
2003,COL,URIBJ002,300000
2003,COL,WALKL001,12666667
2003,COL,WILSP002,6500000
2003,DET,ANDEM002,3200000
2003,DET,BERNA001,314000
2003,DET,BOCAH001,325000
2003,DET,BONDJ001,300000
2003,DET,CORNN001,303000
2003,DET,GERMF001,300000
