year,retro_id,lahman_id,bbr_id,city,team,name
2015,CLE,CLE,CLE,Cleveland,Indians,Cleveland Indians
2015,COL,COL,COL,Colorado,Rockies,Colorado Rockies
2015,DET,DET,DET,Detroit,Tigers,Detroit Tigers
2015,HOU,HOU,HOU,Houston,Astros,Houston Astros
2015,KCA,KCA,KCR,Kansas City,Royals,Kansas City Royals
2015,LAN,LAN,LAD,Los Angeles,Dodgers,Los Angeles Dodgers
2015,MIA,MIA,MIA,Miami,Marlins,Miami Marlins
2015,MIL,MIL,MIL,Milwaukee,Brewers,Milwaukee Brewers
2015,MIN,MIN,MIN,Minnesota,Twins,Minnesota Twins
2015,NYA,NYA,NYY,New York,Yankees,New York Yankees
2015,NYN,NYN,NYM,New York,Mets,New York Mets
2015,OAK,OAK,OAK,Oakland,Athletics,Oakland Athletics
2015,PHI,PHI,PHI,Philadelphia,Phillies,Philadelphia Phillies
2015,PIT,PIT,PIT,Pittsburgh,Pirates,Pittsburgh Pirates
2015,SDN,SDN,SDP,San Diego,Padres,San Diego Padres
2015,SEA,SEA,SEA,Seattle,Mariners,Seattle Mariners
2015,SFN,SFN,SFG,San Francisco,Giants,San Francisco Giants
2015,SLN,SLN,STL,St. Louis,Cardinals,St. Louis Cardinals
2015,TBA,TBA,TBR,Tampa Bay,Devil Rays,Tampa Bay Rays
2015,TEX,TEX,TEX,Texas,Rangers,Texas Rangers
2015,TOR,TOR,TOR,Toronto,Blue Jays,Toronto Blue Jays
2015,WAS,WAS,WSN,Washington,Nationals,Washington Nationals
2016,ANA,LAA,LAA,Los Angeles,Angels,Los Angeles Angels
2016,ARI,ARI,ARI,Arizona,Diamondbacks,Arizona Diamondbacks
2016,ATL,ATL,ATL,Atlanta,Braves,Atlanta Braves
2016,BAL,BAL,BAL,Baltimore,Orioles,Baltimore Orioles
2016,BOS,BOS,BOS,Boston,Red Sox,Boston Red Sox
2016,CHA,CHA,CHW,Chicago,White Sox,Chicago White Sox
2016,CHN,CHN,CHC,Chicago,Cubs,Chicago Cubs
2016,CIN,CIN,CIN,Cincinnati,Reds,Cincinnati Reds
2016,CLE,CLE,CLE,Cleveland,Indians,Cleveland Indians
2016,COL,COL,COL,Colorado,Rockies,Colorado Rockies
2016,DET,DET,DET,Detroit,Tigers,Detroit Tigers
2016,HOU,HOU,HOU,Houston,Astros,Houston Astros
2016,KCA,KCA,KCR,Kansas City,Royals,Kansas City Royals
2016,LAN,LAN,LAD,Los Angeles,Dodgers,Los Angeles Dodgers
2016,MIA,MIA,MIA,Miami,Marlins,Miami Marlins
2016,MIL,MIL,MIL,Milwaukee,Brewers,Milwaukee Brewers
2016,MIN,MIN,MIN,Minnesota,Twins,Minnesota Twins
2016,NYA,NYA,NYY,New York,Yankees,New York Yankees
2016,NYN,NYN,NYM,New York,Mets,New York Mets
2016,OAK,OAK,OAK,Oakland,Athletics,Oakland Athletics
2016,PHI,PHI,PHI,Philadelphia,Phillies,Philadelphia Phillies
2016,PIT,PIT,PIT,Pittsburgh,Pirates,Pittsburgh Pirates
2016,SDN,SDN,SDP,San Diego,Padres,San Diego Padres
2016,SEA,SEA,SEA,Seattle,Mariners,Seattle Mariners
2016,SFN,SFN,SFG,San Francisco,Giants,San Francisco Giants
2016,SLN,SLN,STL,St. Louis,Cardinals,St. Louis Cardinals
2016,TBA,TBA,TBR,Tampa Bay,Devil Rays,Tampa Bay Rays
2016,TEX,TEX,TEX,Texas,Rangers,Texas Rangers
2016,TOR,TOR,TOR,Toronto,Blue Jays,Toronto Blue Jays
2016,WAS,WAS,WSN,Washington,Nationals,Washington Nationals
2017,ANA,LAA,LAA,Los Angeles,Angels,Los Angeles Angels
2017,ARI,ARI,ARI,Arizona,Diamondbacks,Arizona Diamondbacks
2017,ATL,ATL,ATL,Atlanta,Braves,Atlanta Braves
2017,BAL,BAL,BAL,Baltimore,Orioles,Baltimore Orioles
2017,BOS,BOS,BOS,Boston,Red Sox,Boston Red Sox
2017,CHA,CHA,CHW,Chicago,White Sox,Chicago White Sox
2017,CHN,CHN,CHC,Chicago,Cubs,Chicago Cubs
2017,CIN,CIN,CIN,Cincinnati,Reds,Cincinnati Reds
2017,CLE,CLE,CLE,Cleveland,Indians,Cleveland Indians
2017,COL,COL,COL,Colorado,Rockies,Colorado Rockies
2017,DET,DET,DET,Detroit,Tigers,Detroit Tigers
2017,HOU,HOU,HOU,Houston,Astros,Houston Astros
2017,KCA,KCA,KCR,Kansas City,Royals,Kansas City Royals
2017,LAN,LAN,LAD,Los Angeles,Dodgers,Los Angeles Dodgers
2017,MIA,MIA,MIA,Miami,Marlins,Miami Marlins
2017,MIL,MIL,MIL,Milwaukee,Brewers,Milwaukee Brewers
2017,MIN,MIN,MIN,Minnesota,Twins,Minnesota Twins
2017,NYA,NYA,NYY,New York,Yankees,New York Yankees
2017,NYN,NYN,NYM,New York,Mets,New York Mets
2017,OAK,OAK,OAK,Oakland,Athletics,Oakland Athletics
2017,PHI,PHI,PHI,Philadelphia,Phillies,Philadelphia Phillies
2017,PIT,PIT,PIT,Pittsburgh,Pirates,Pittsburgh Pirates
2017,SDN,SDN,SDP,San Diego,Padres,San Diego Padres
2017,SEA,SEA,SEA,Seattle,Mariners,Seattle Mariners
2017,SFN,SFN,SFG,San Francisco,Giants,San Francisco Giants
2017,SLN,SLN,STL,St. Louis,Cardinals,St. Louis Cardinals
2017,TBA,TBA,TBR,Tampa Bay,Devil Rays,Tampa Bay Rays
2017,TEX,TEX,TEX,Texas,Rangers,Texas Rangers
2017,TOR,TOR,TOR,Toronto,Blue Jays,Toronto Blue Jays
2017,WAS,WAS,WSN,Washington,Nationals,Washington Nationals
2018,ANA,LAA,LAA,Los Angeles,Angels,Los Angeles Angels
2018,ARI,ARI,ARI,Arizona,Diamondbacks,Arizona Diamondbacks
2018,ATL,ATL,ATL,Atlanta,Braves,Atlanta Braves
2018,BAL,BAL,BAL,Baltimore,Orioles,Baltimore Orioles
2018,BOS,BOS,BOS,Boston,Red Sox,Boston Red Sox
2018,CHA,CHA,CHW,Chicago,White Sox,Chicago White Sox
2018,CHN,CHN,CHC,Chicago,Cubs,Chicago Cubs
2018,CIN,CIN,CIN,Cincinnati,Reds,Cincinnati Reds
2018,CLE,CLE,CLE,Cleveland,Indians,Cleveland Indians
2018,COL,COL,COL,Colorado,Rockies,Colorado Rockies
2018,DET,DET,DET,Detroit,Tigers,Detroit Tigers
2018,HOU,HOU,HOU,Houston,Astros,Houston Astros
2018,KCA,KCA,KCR,Kansas City,Royals,Kansas City Royals
2018,LAN,LAN,LAD,Los Angeles,Dodgers,Los Angeles Dodgers
2018,MIA,MIA,MIA,Miami,Marlins,Miami Marlins
2018,MIL,MIL,MIL,Milwaukee,Brewers,Milwaukee Brewers
2018,MIN,MIN,MIN,Minnesota,Twins,Minnesota Twins
2018,NYA,NYA,NYY,New York,Yankees,New York Yankees
2018,NYN,NYN,NYM,New York,Mets,New York Mets
2018,OAK,OAK,OAK,Oakland,Athletics,Oakland Athletics
2018,PHI,PHI,PHI,Philadelphia,Phillies,Philadelphia Phillies
2018,PIT,PIT,PIT,Pittsburgh,Pirates,Pittsburgh Pirates
2018,SDN,SDN,SDP,San Diego,Padres,San Diego Padres
2018,SEA,SEA,SEA,Seattle,Mariners,Seattle Mariners
2018,SFN,SFN,SFG,San Francisco,Giants,San Francisco Giants
2018,SLN,SLN,STL,St. Louis,Cardinals,St. Louis Cardinals
2018,TBA,TBA,TBR,Tampa Bay,Devil Rays,Tampa Bay Rays
2018,TEX,TEX,TEX,Texas,Rangers,Texas Rangers
2018,TOR,TOR,TOR,Toronto,Blue Jays,Toronto Blue Jays
2018,WAS,WAS,WSN,Washington,Nationals,Washington Nationals
