year,team,player
2010,MIL,STETM001
2010,MIL,SUPPJ001
2010,MIL,VARGC001
2010,MIL,VILLC001
2010,MIL,WEEKR001
2010,MIL,WOLFR001
2010,MIL,ZAUNG001
2010,MIN,BAKES002
2010,MIN,BLACN001
2010,MIN,BURNA002
2010,MIN,BUTED001
2010,MIN,CAPPM001
2010,MIN,CASIA001
2010,MIN,CRAIJ001
2010,MIN,CUDDM001
2010,MIN,DELAR002
2010,MIN,DUENB001
2010,MIN,FLORR001
2010,MIN,FOX-M001
2010,MIN,FUENB001
2010,MIN,GUERM001
2010,MIN,HARDJ003
2010,MIN,HARRB001
2010,MIN,HUDSO001
2010,MIN,HUGHL001
2010,MIN,KUBEJ002
2010,MIN,LIRIF001
2010,MIN,MAHAR001
2010,MIN,MANSJ001
2010,MIN,MAUEJ001
2010,MIN,MIJAJ001
2010,MIN,MORAJ002
2010,MIN,MORNJ001
2010,MIN,NESHP001
2010,MIN,PAVAC001
2010,MIN,PERKG001
2010,MIN,PLOUT001
2010,MIN,PUNTN001
2010,MIN,RAMOW001
2010,MIN,RAUCJ001
2010,MIN,REPKJ001
2010,MIN,REVEB001
2010,MIN,SLAMA001
2010,MIN,SLOWK001
2010,MIN,SPAND001
2010,MIN,THOMJ002
2010,MIN,TOLBM001
2010,MIN,VALED001
2010,MIN,YOUND003
2010,NYA,ACEVA001
2010,NYA,ALBAJ001
2010,NYA,BERKL001
2010,NYA,BURNA001
2010,NYA,CANOR001
2010,NYA,CERVF001
2010,NYA,CHAMJ002
2010,NYA,CURTC002
2010,NYA,GARDB001
2010,NYA,GAUDC001
2010,NYA,GOLSG001
2010,NYA,GRANC001
2010,NYA,HUFFC001
2010,NYA,HUGHP001
2010,NYA,JETED001
2010,NYA,JOHNN001
2010,NYA,KEARA001
2010,NYA,LOGAB001
2010,NYA,MARTD004
2010,NYA,MELAM001
2010,NYA,MIRAJ001
2010,NYA,MITRS001
2010,NYA,MOELC001
2010,NYA,MOSED001
2010,NYA,NOVAI001
2010,NYA,NUNEE002
2010,NYA,PARKC002
2010,NYA,PENAR002
2010,NYA,PETTA001
2010,NYA,POSAJ001
2010,NYA,RINGR001
2010,NYA,RIVEM002
2010,NYA,ROBED002
2010,NYA,RODRA001
2010,NYA,RUSSK001
2010,NYA,SABAC001
2010,NYA,SANCR002
2010,NYA,SWISN001
2010,NYA,TEIXM001
2010,NYA,THAMM001
2010,NYA,VAZQJ001
2010,NYA,WINNR001
2010,NYA,WOODK002
2010,NYN,ACOSM001
2010,NYN,ARIAJ001
2010,NYN,BARAR001
2010,NYN,BAY-J001
2010,NYN,BELTC001
2010,NYN,BLANH001
2010,NYN,CARTC001
2010,NYN,CASTL001
2010,NYN,CATAF001
2010,NYN,CORAA001
2010,NYN,DAVII001
2010,NYN,DESSE001
2010,NYN,DICKR001
2010,NYN,DUDAL001
2010,NYN,EVANN001
2010,NYN,FELIJ002
2010,NYN,FELIP002
2010,NYN,FRANJ004
2010,NYN,GEE-D001
2010,NYN,GREES004
2010,NYN,HERNL004
2010,NYN,HESSM001
2010,NYN,IGARR001
2010,NYN,JACOM001
2010,NYN,MAINJ001
2010,NYN,MARTF002
2010,NYN,MATTG002
2010,NYN,MEJIJ001
2010,NYN,MISCP001
2010,NYN,NICKM001
2010,NYN,NIESJ001
2010,NYN,NIEVF001
2010,NYN,PAGAA001
2010,NYN,PARNB001
2010,NYN,PELFM001
2010,NYN,PEREO002
2010,NYN,REYEJ001
2010,NYN,RODRF003
2010,NYN,SANTJ003
2010,NYN,STONT001
2010,NYN,TAKAH001
2010,NYN,TATIF001
2010,NYN,TEJAR001
2010,NYN,THOLJ001
2010,NYN,TURNJ001
2010,NYN,VALDR002
2010,NYN,WRIGD002
2010,OAK,ANDEB004
2010,OAK,BAILA001
2010,OAK,BARTD001
2010,OAK,BLEVJ001
2010,OAK,BONSB001
2010,OAK,BOWEC001
2010,OAK,BRADD002
2010,OAK,BRESC001
2010,OAK,BUCKT001
2010,OAK,CAHIT001
2010,OAK,CARSM001
2010,OAK,CARTC002
2010,OAK,CHAVE001
2010,OAK,CRAMB001
2010,OAK,CRISC001
2010,OAK,CUSTJ001
2010,OAK,DAVIR003
2010,OAK,DONAJ001
2010,OAK,DUCHJ001
2010,OAK,ELLIM001
2010,OAK,FOX-J001
2010,OAK,GAUDC001
2010,OAK,GONZG003
2010,OAK,GROSG002
2010,OAK,HERMJ001
2010,OAK,IWAMA001
2010,OAK,JACKC002
2010,OAK,JAMEJ001
2010,OAK,KILBB001
2010,OAK,KOUZK001
2010,OAK,LARIJ001
2010,OAK,MAZZV001
2010,OAK,MORTC003
2010,OAK,PATTE001
2010,OAK,PENNC001
2010,OAK,POWEL001
2010,OAK,RAMIE003
2010,OAK,RODRH002
2010,OAK,ROSAA001
2010,OAK,ROSST001
2010,OAK,SHEEB001
2010,OAK,SOGAE001
2010,OAK,SUZUK001
2010,OAK,SWEER001
2010,OAK,TOLLS001
2010,OAK,WATSM002
2010,OAK,WOLFR002
2010,OAK,WUERM001
2010,OAK,ZIEGB001
2010,PHI,BAEZD001
2010,PHI,BASTA001
2010,PHI,BLANJ001
2010,PHI,BOCOB001
2010,PHI,BROWD004
2010,PHI,CARPA001
2010,PHI,CASTJ004
2010,PHI,CONTJ002
2010,PHI,DOBBG001
2010,PHI,DURBC001
2010,PHI,FIGUN001
2010,PHI,FRANB001
2010,PHI,GLOAR001
2010,PHI,HALLR001
2010,PHI,HAMEC001
2010,PHI,HAPPJ001
2010,PHI,HERND003
2010,PHI,HOOVP001
2010,PHI,HOWAR001
2010,PHI,IBANR001
2010,PHI,KENDK001
2010,PHI,LIDGB001
2010,PHI,MADSR001
2010,PHI,MATHS001
2010,PHI,MAYBJ001
2010,PHI,MOYEJ001
2010,PHI,OSWAR001
2010,PHI,POLAP001
2010,PHI,RANSC001
2010,PHI,ROBEN001
2010,PHI,ROLLJ001
2010,PHI,ROMEJ001
2010,PHI,RUIZC001
2010,PHI,SARDD001
2010,PHI,SCHNB001
2010,PHI,SWEEM002
2010,PHI,UTLEC001
2010,PHI,VALDW001
2010,PHI,VICTS001
2010,PHI,WERTJ001
2010,PHI,WORLV001
2010,PHI,ZAGUM001
2010,PIT,ALVAP001
2010,PIT,BASSB001
2010,PIT,BOWKJ001
2010,PIT,BURRB001
2010,PIT,CARRD001
2010,PIT,CEDER002
2010,PIT,CHURR001
2010,PIT,CIRIP001
2010,PIT,CLEMJ001
2010,PIT,CROSB002
2010,PIT,DIAZA002
2010,PIT,DONNB001
2010,PIT,DOTEO001
2010,PIT,DOUMR001
2010,PIT,DUKEZ001
2010,PIT,EVELD001
2010,PIT,GALLS001
2010,PIT,HANRJ001
2010,PIT,IWAMA001
2010,PIT,JACKS001
2010,PIT,JAKUC001
2010,PIT,JARAJ001
2010,PIT,JONEG002
2010,PIT,KARSJ001
2010,PIT,KRATE001
2010,PIT,LAROA002
2010,PIT,LEDEW001
2010,PIT,LEROC001
2010,PIT,LINCB001
2010,PIT,LOPEJ002
2010,PIT,MAHOP002
2010,PIT,MARTJ004
2010,PIT,MCCUA001
2010,PIT,MCCUD001
2010,PIT,MCDOJ004
2010,PIT,MEEKE001
2010,PIT,MILLL002
2010,PIT,MORTC002
2010,PIT,MOSSB001
2010,PIT,OHLER001
2010,PIT,PARKC002
2010,PIT,PEARS001
2010,PIT,PENNH001
2010,PIT,PRESA001
2010,PIT,RAYNJ001
2010,PIT,RESOC001
2010,PIT,SNYDC002
2010,PIT,TABAJ002
2010,PIT,TASCJ001
2010,PIT,THOMJ006
2010,PIT,WALKN001
2010,PIT,YOUND004
2010,SDN,ADAMM001
2010,SDN,BAXTM001
2010,SDN,BELLH001
2010,SDN,BLANK002
2010,SDN,CABRE001
2010,SDN,CORRK001
2010,SDN,CUNNA001
2010,SDN,DENOC001
2010,SDN,DURAL001
2010,SDN,ECKSD001
2010,SDN,FRIEE001
2010,SDN,GALLS001
2010,SDN,GARLJ001
2010,SDN,GONZA003
2010,SDN,GREGL001
2010,SDN,GWYNT002
2010,SDN,HAIRJ002
2010,SDN,HAIRS001
2010,SDN,HEADC001
2010,SDN,HUNDN001
2010,SDN,LATOM001
2010,SDN,LEBLW001
2010,SDN,LUDWR001
2010,SDN,LUEBC001
2010,SDN,MUJIE001
2010,SDN,PERDL001
2010,SDN,RAMOC001
2010,SDN,RICHC002
2010,SDN,RUSSA001
2010,SDN,SALAO001
2010,SDN,STAIM001
2010,SDN,STAUT001
2010,SDN,STEWC001
2010,SDN,TEJAM001
2010,SDN,THATJ001
2010,SDN,TORRY001
2010,SDN,VENAW001
2010,SDN,WEBBR001
2010,SDN,YOUNC003
2010,SDN,ZAWAL001
2010,SEA,AARDD001
2010,SEA,ALFOE002
2010,SEA,BARDJ001
2010,SEA,BRADM001
2010,SEA,BRANR001
2010,SEA,BYRNE001
2010,SEA,CARPM001
2010,SEA,COLOJ001
2010,SEA,CORDC001
2010,SEA,CORTD002
2010,SEA,FIGGC001
2010,SEA,FISTD001
2010,SEA,FRENL001
2010,SEA,GRIFK002
2010,SEA,GUTIF001
2010,SEA,HALMG001
2010,SEA,HERNF002
2010,SEA,JOHNR009
2010,SEA,KELLS001
2010,SEA,KOTCC001
2010,SEA,LANGR002
2010,SEA,LEAGB001
2010,SEA,LEE-C003
2010,SEA,LOPEJ003
2010,SEA,LOWEM002
2010,SEA,MANGM001
2010,SEA,MOORA001
2010,SEA,OLSOG003
2010,SEA,PAULD001
2010,SEA,QUIRG001
2010,SEA,ROWLR002
2010,SEA,SAUNM001
2010,SEA,SEDDC001
2010,SEA,SMOAJ001
2010,SEA,SNELI001
2010,SEA,SUZUI001
2010,SEA,SWEEB001
2010,SEA,SWEEM002
2010,SEA,TEXEK001
2010,SEA,TUIAM001
2010,SEA,VARGJ001
2010,SEA,VARVA001
2010,SEA,WHITS002
2010,SEA,WILSJ002
2010,SEA,WILSJ003
2010,SEA,WOODC001
2010,SEA,WRIGJ001
2010,SFN,AFFEJ001
2010,SFN,BAUTD002
2010,SFN,BOWKJ001
2010,SFN,BUMGM001
2010,SFN,BURRE001
2010,SFN,BURRP001
2010,SFN,CAINM001
2010,SFN,DEROM001
2010,SFN,DOWNM001
2010,SFN,FONTM001
2010,SFN,FORDD002
2010,SFN,GARCJ002
2010,SFN,GUILJ001
2010,SFN,HUFFA001
2010,SFN,ISHIT001
2010,SFN,JOAQW001
2010,SFN,LINCT001
2010,SFN,LOPEJ002
2010,SFN,MARTJ004
2010,SFN,MEDDB001
2010,SFN,MOLIB001
2010,SFN,MOTAG001
2010,SFN,POSEB001
2010,SFN,RAMIR003
2010,SFN,RAY-C001
2010,SFN,RENTE001
2010,SFN,ROHLR001
2010,SFN,ROMOS001
2010,SFN,ROSSC001
2010,SFN,ROWAA001
2010,SFN,RUNZD001
2010,SFN,SANCF001
2010,SFN,SANCJ002
2010,SFN,SANDP001
2010,SFN,SCHIN001
2010,SFN,TORRA001
2010,SFN,URIBJ002
2010,SFN,VELEE001
2010,SFN,WELLT002
2010,SFN,WHITE004
2010,SFN,WILSB001
2010,SFN,ZITOB001
2010,SLN,ANDEB005
2010,SLN,BOGGM001
2010,SLN,CARPC002
2010,SLN,CRAIA001
2010,SLN,DESCD001
2010,SLN,FELIP001
2010,SLN,FRANR001
2010,SLN,FREED001
2010,SLN,GARCJ004
2010,SLN,GREET004
2010,SLN,HAMIM001
2010,SLN,HAWKB001
2010,SLN,HILLS004
2010,SLN,HOLLM001
2010,SLN,JAY-J001
2010,SLN,LARUJ001
2010,SLN,LOHSK001
2010,SLN,LOPEF001
2010,SLN,LUDWR001
2010,SLN,MACDM001
2010,SLN,MACLE001
2010,SLN,MATHJ002
2010,SLN,MCCLK001
2010,SLN,MILEA001
2010,SLN,MILLT002
2010,SLN,MOLIY001
2010,SLN,MOTTJ001
2010,SLN,OTTAA001
2010,SLN,PAGNM001
2010,SLN,PENNB002
2010,SLN,PUJOA001
2010,SLN,RASMC001
2010,SLN,REYED001
2010,SLN,RYANB002
2010,SLN,SALAF001
2010,SLN,SCHUS001
2010,SLN,STAVN001
2010,SLN,SUPPJ001
2010,SLN,WAINA001
2010,SLN,WALTP001
2010,SLN,WESTJ001
2010,SLN,WINNR001
2010,TBA,AYBAW001
2010,TBA,BALDR001
2010,TBA,BALFG001
2010,TBA,BARTJ001
2010,TBA,BENOJ001
2010,TBA,BLALH001
2010,TBA,BRIGR001
2010,TBA,BURRP001
2010,TBA,CHOAR001
2010,TBA,CORML001
2010,TBA,CRAWC002
2010,TBA,DAVIW001
2010,TBA,EKSTM001
2010,TBA,GARZM001
2010,TBA,HAWPB001
2010,TBA,HELLJ001
2010,TBA,JASOJ001
2010,TBA,JENND002
2010,TBA,JOHND004
2010,TBA,JOYCM001
2010,TBA,KAPLG001
2010,TBA,LONGE001
2010,TBA,MCGEJ001
2010,TBA,NAVAD001
2010,TBA,NIEMJ001
2010,TBA,PENAC001
2010,TBA,PRICD001
2010,TBA,QUALC001
2010,TBA,RODRS002
2010,TBA,SHIEJ002
2010,TBA,SHOPK001
2010,TBA,SONNA001
2010,TBA,SORIR001
2010,TBA,THAYD001
2010,TBA,UPTOB001
2010,TBA,WHEED001
2010,TBA,ZOBRB001
2010,TEX,ANDRE001
2010,TEX,ARIAJ001
2010,TEX,BELTO001
2010,TEX,BLANA001
2010,TEX,BOGGB001
2010,TEX,BORBJ001
2010,TEX,CANTJ001
2010,TEX,CORAA001
2010,TEX,CRUZN002
2010,TEX,DAVIC003
2010,TEX,FELDS001
2010,TEX,FELIN001
2010,TEX,FRANF001
2010,TEX,FRANJ004
2010,TEX,GARKR001
2010,TEX,GENTC001
2010,TEX,GERME001
2010,TEX,GUERV001
2010,TEX,GUZMC001
2010,TEX,HAMIJ003
2010,TEX,HARDR001
2010,TEX,HARRM001
2010,TEX,HOLLD003
2010,TEX,HUNTT002
2010,TEX,KINSI001
2010,TEX,KIRKM001
2010,TEX,LEE-C003
2010,TEX,LEWIC001
2010,TEX,LOWEM002
2010,TEX,MATHD001
2010,TEX,MOLIB001
2010,TEX,MOREM001
2010,TEX,MOSCG001
2010,TEX,MURPD005
2010,TEX,NIPPD001
2010,TEX,ODAYD001
2010,TEX,OGANA001
2010,TEX,OLIVD001
2010,TEX,RAMIM003
2010,TEX,RAPAC001
2010,TEX,RAY-C001
2010,TEX,SALTJ001
2010,TEX,SMOAJ001
2010,TEX,STROP001
2010,TEX,TEAGT001
2010,TEX,TREAM001
2010,TEX,WILSC004
2010,TEX,YOUNM003
2010,TOR,ACCAJ001
2010,TOR,ARENJ001
2010,TOR,BAUTJ002
2010,TOR,BUCHT001
2010,TOR,BUCKJ001
2010,TOR,CAMPS002
2010,TOR,CARLJ001
2010,TOR,CECIB001
2010,TOR,DOWNS001
2010,TOR,DRABK001
2010,TOR,ENCAE001
2010,TOR,ESCOY001
2010,TOR,EVELD001
2010,TOR,FRASJ002
2010,TOR,GONZA002
2010,TOR,GREEN001
2010,TOR,GREGK001
2010,TOR,HILLA001
2010,TOR,HILLS003
2010,TOR,HOFFJ002
2010,TOR,JANSC001
2010,TOR,LEWIF001
2010,TOR,LEWIR002
2010,TOR,LINDA001
2010,TOR,LITSJ001
2010,TOR,MARCS001
2010,TOR,MCCOM001
2010,TOR,MCDOJ003
2010,TOR,MILLB001
2010,TOR,MOLIJ001
2010,TOR,MORRB001
2010,TOR,OVERL001
2010,TOR,PURCD001
2010,TOR,RAY-R001
2010,TOR,REEDJ004
2010,TOR,ROENJ001
2010,TOR,ROMER002
2010,TOR,RUIZR001
2010,TOR,RZEPM001
2010,TOR,SNIDT001
2010,TOR,TALLB001
2010,TOR,VALDM003
2010,TOR,WELLV001
2010,TOR,WISED001
2010,WAS,ATILL001
2010,WAS,BALEC001
2010,WAS,BATIM001
2010,WAS,BERGJ001
2010,WAS,BERNR001
2010,WAS,BISEJ001
2010,WAS,BRUNB001
2010,WAS,BURKJ003
2010,WAS,BURNS001
2010,WAS,CAPPM001
2010,WAS,CHICM001
2010,WAS,CLIPT001
2010,WAS,DESMI001
2010,WAS,DETWR001
2010,WAS,DUNNA001
2010,WAS,ENGLJ001
2010,WAS,ESPID001
2010,WAS,GONZA005
2010,WAS,GUZMC001
2010,WAS,HARRW001
2010,WAS,HERNL003
2010,WAS,KENNA001
2010,WAS,LANNJ001
2010,WAS,MALDC003
2010,WAS,MARQJ001
2010,WAS,MARTJ005
2010,WAS,MAXWJ002
2010,WAS,MAYAY001
2010,WAS,MENCK001
2010,WAS,MOCKG001
2010,WAS,MORGN001
2010,WAS,MORSM001
2010,WAS,NIEVW001
2010,WAS,OLSES001
2010,WAS,PERAJ002
2010,WAS,RAMOW001
2010,WAS,RODRI001
2010,WAS,SLATD001
2010,WAS,STAMC001
2010,WAS,STORD001
2010,WAS,STRAS001
2010,WAS,TAVEW001
2010,WAS,WALKT003
2010,WAS,WILLJ004
2010,WAS,ZIMMJ003
2010,WAS,ZIMMR001
2011,ANA,ABREB001
2011,ANA,AMARA001
2011,ANA,AYBAE001
2011,ANA,BELLT002
2011,ANA,BOURP001
2011,ANA,BRANR001
2011,ANA,BULGJ001
2011,ANA,CALLA001
2011,ANA,CASSB001
2011,ANA,CHATT001
2011,ANA,CONGH001
2011,ANA,DOWNS001
2011,ANA,HARED001
2011,ANA,HUNTT001
2011,ANA,IZTUM001
2011,ANA,JEPSK001
2011,ANA,KAZMS001
2011,ANA,KENDH001
2011,ANA,KOHNM001
2011,ANA,MATHJ001
2011,ANA,MOORJ001
2011,ANA,NAVAE001
2011,ANA,PALMM001
2011,ANA,PETTC001
2011,ANA,PINEJ001
2011,ANA,RAMIH002
2011,ANA,RICHG002
2011,ANA,RODNF001
2011,ANA,RODRF005
2011,ANA,ROMIA001
2011,ANA,SANTE001
2011,ANA,TAKAH001
2011,ANA,THOMR006
2011,ANA,TROUM001
2011,ANA,TRUMM001
2011,ANA,VELAG002
2011,ANA,WALDJ001
2011,ANA,WEAVJ003
2011,ANA,WELLV001
2011,ANA,WILLJ003
2011,ANA,WILLR004
2011,ANA,WILSB002
2011,ANA,WOODB003
2011,ARI,ALLEB001
2011,ARI,BLANH001
2011,ARI,BLOOW001
2011,ARI,BLUMG001
2011,ARI,BRANR001
2011,ARI,BRAZY001
2011,ARI,BURRS001
2011,ARI,CASTA002
2011,ARI,COLLJ001
2011,ARI,COOKR001
2011,ARI,COWGC001
2011,ARI,DEMES001
2011,ARI,DREWS001
2011,ARI,DUKEZ001
2011,ARI,ENRIB001
2011,ARI,GALAA002
2011,ARI,GILLC002
2011,ARI,GOLDP001
2011,ARI,GUTIJ002
2011,ARI,HAMMR001
2011,ARI,HEILA001
2011,ARI,HERND002
2011,ARI,HILLA001
2011,ARI,HUDSD001
2011,ARI,JOHNK003
2011,ARI,KENNI001
2011,ARI,KROEZ001
2011,ARI,MARQJ001
2011,ARI,MCDOJ003
2011,ARI,MICKK001
2011,ARI,MILEW001
2011,ARI,MIRAJ001
2011,ARI,MONTM001
2011,ARI,MORAM002
2011,ARI,NADYX001
2011,ARI,OVERL001
2011,ARI,OWINM001
2011,ARI,PARKJ001
2011,ARI,PARRG001
2011,ARI,PATEJ001
2011,ARI,PENAW001
2011,ARI,PUTZJ001
2011,ARI,RANSC001
2011,ARI,ROBER002
2011,ARI,SAUNJ001
2011,ARI,SHAWB001
2011,ARI,UPTOJ001
2011,ARI,VASQE001
2011,ARI,WILSJ003
2011,ARI,YOUNC004
2011,ARI,ZIEGB001
2011,ATL,BEACB001
2011,ATL,BOSCJ001
2011,ATL,BOURM001
2011,ATL,CONRB001
2011,ATL,CONSJ001
2011,ATL,DELGR001
2011,ATL,DIAZM003
2011,ATL,FREEF001
2011,ATL,GEARC001
2011,ATL,GONZA002
2011,ATL,HANST001
2011,ATL,HERND001
2011,ATL,HEYWJ001
2011,ATL,HICKB002
2011,ATL,HINSE001
2011,ATL,HUDST001
2011,ATL,JONEC004
2011,ATL,JURRJ001
2011,ATL,KIMBC001
2011,ATL,LINES001
2011,ATL,LOWED001
2011,ATL,LUGOJ001
2011,ATL,MARTC005
2011,ATL,MATHJ002
2011,ATL,MCCAB002
2011,ATL,MCLON001
2011,ATL,MEDLK001
2011,ATL,MINOM001
2011,ATL,MOYLP001
2011,ATL,OFLAE001
2011,ATL,PRADM001
2011,ATL,PROCS001
2011,ATL,RAMIW001
2011,ATL,RICHA001
2011,ATL,ROSSD001
2011,ATL,SCHAJ002
2011,ATL,SHERG001
2011,ATL,TEHEJ001
2011,ATL,UGGLD001
2011,ATL,VALDL001
2011,ATL,VARVA001
2011,ATL,VENTJ001
2011,ATL,VIZCA001
2011,ATL,WILSJ002
2011,ATL,YOUNM004
2011,BAL,ACCAJ001
2011,BAL,ADAMR003
2011,BAL,ANDIR001
2011,BAL,ANGLM001
2011,BAL,ARRIJ001
2011,BAL,ATKIM001
2011,BAL,BELLJ004
2011,BAL,BERGB002
2011,BAL,BERKJ001
2011,BAL,BRITZ001
2011,BAL,DAVIB005
2011,BAL,DAVIC003
2011,BAL,EYREW001
2011,BAL,FLORP001
2011,BAL,FOX-J001
2011,BAL,GONZM001
2011,BAL,GREGK001
2011,BAL,GUERV001
2011,BAL,GUTHJ001
2011,BAL,HARDJ003
2011,BAL,HENDM001
2011,BAL,HUDSK001
2011,BAL,HUNTT002
2011,BAL,IZTUC001
2011,BAL,JAKUC001
2011,BAL,JOHNJ010
2011,BAL,JONEA003
2011,BAL,LEE-D002
2011,BAL,MARKN001
2011,BAL,MATUB001
2011,BAL,PATTT001
2011,BAL,PHILZ001
2011,BAL,PIE-F001
2011,BAL,RAPAC001
2011,BAL,REIMN001
2011,BAL,REYEJ003
2011,BAL,REYNM001
2011,BAL,ROBEB003
2011,BAL,RUPEJ001
2011,BAL,SCOTL001
2011,BAL,SIMOA001
2011,BAL,SNYDB003
2011,BAL,STROP001
2011,BAL,TATUC001
2011,BAL,TILLC001
2011,BAL,UEHAK001
2011,BAL,VANDR001
2011,BAL,VIOLP001
2011,BAL,WIETM001
2011,BAL,WORRM001
2011,BOS,ACEVA001
2011,BOS,ALBEM001
2011,BOS,ANDEL002
2011,BOS,ATCHS001
2011,BOS,AVILM001
2011,BOS,BARDD001
2011,BOS,BECKJ002
2011,BOS,BEDAE001
2011,BOS,BOWDM001
2011,BOS,BUCHC001
2011,BOS,CAMEM001
2011,BOS,CRAWC002
2011,BOS,DOUBF001
2011,BOS,DREWJ001
2011,BOS,ELLSJ001
2011,BOS,GATHJ001
2011,BOS,GONZA003
2011,BOS,HILLR001
2011,BOS,HOTTT001
2011,BOS,IGLEJ001
2011,BOS,JACKC002
2011,BOS,JENKB001
2011,BOS,LACKJ001
2011,BOS,LAVAR001
2011,BOS,LESTJ001
2011,BOS,LOWRJ001
2011,BOS,MATSD001
2011,BOS,MCDOD002
2011,BOS,MILLA002
2011,BOS,MILLT002
2011,BOS,MORAF001
2011,BOS,NAVAY001
2011,BOS,OKAJH001
2011,BOS,ORTID001
2011,BOS,PAPEJ001
2011,BOS,PEDRD001
2011,BOS,REDDJ001
2011,BOS,REYED001
2011,BOS,SALTJ001
2011,BOS,SCUTM001
2011,BOS,SPEAN001
2011,BOS,SUTTD002
2011,BOS,TAZAJ001
2011,BOS,VARIJ001
2011,BOS,WAKET001
2011,BOS,WEILK001
2011,BOS,WHEED001
2011,BOS,WILLR003
2011,BOS,YOUKK001
2011,CHA,AXELD001
2011,CHA,BECKG001
2011,CHA,BRUNB001
2011,CHA,BUEHM001
2011,CHA,CASTR002
2011,CHA,CRAIJ001
2011,CHA,DANKJ001
2011,CHA,DEAZA001
2011,CHA,DUNNA001
2011,CHA,ESCOE001
2011,CHA,FLOWT001
2011,CHA,FLOYG001
2011,CHA,FRASJ002
2011,CHA,GRAYJ002
2011,CHA,HARRL002
2011,CHA,HUMBP001
2011,CHA,JACKE001
2011,CHA,KINNJ001
2011,CHA,KONEP001
2011,CHA,LILLB001
2011,CHA,LINDS001
2011,CHA,LUCYD001
2011,CHA,MCPHD001
2011,CHA,MILLL002
2011,CHA,MOREB001
2011,CHA,OHMAW001
2011,CHA,PEAVJ001
2011,CHA,PENAT003
2011,CHA,PIERA001
2011,CHA,PIERJ002
2011,CHA,QUENC001
2011,CHA,RAMIA003
2011,CHA,REEDA001
2011,CHA,RIOSA002
2011,CHA,SALEC001
2011,CHA,SANTH001
2011,CHA,SANTS001
2011,CHA,STEWZ001
2011,CHA,TEAHM001
2011,CHA,THORM001
2011,CHA,VICID001
2011,CHA,VIZQO001
2011,CHN,BAKEJ001
2011,CHN,BARND001
2011,CHN,BERGJ002
2011,CHN,BYRDM001
2011,CHN,CAMPT001
2011,CHN,CARPC003
2011,CHN,CASHA001
2011,CHN,CASTS001
2011,CHN,CASTW002
2011,CHN,CLEVS001
2011,CHN,COLEC001
2011,CHN,COLVT001
2011,CHN,DAVID002
2011,CHN,DEMPR002
2011,CHN,DEWIB001
2011,CHN,DOLIR001
2011,CHN,FUKUK001
2011,CHN,GARZM001
2011,CHN,GAUBJ001
2011,CHN,GRABJ002
2011,CHN,HILLK002
2011,CHN,JOHNR008
2011,CHN,LAHAB001
2011,CHN,LEMAD001
2011,CHN,LOPER001
2011,CHN,MAINS001
2011,CHN,MARMC001
2011,CHN,MARSS002
2011,CHN,MATEM001
2011,CHN,MONTL001
2011,CHN,ORTIR002
2011,CHN,PENAC001
2011,CHN,RAMIA001
2011,CHN,RUSSJ003
2011,CHN,SAMAJ001
2011,CHN,SNYDB002
2011,CHN,SORIA001
2011,CHN,SOTOG001
2011,CHN,STEVJ001
2011,CHN,WELLR001
2011,CHN,WOODK002
2011,CHN,ZAMBC001
2011,CIN,ALONY001
2011,CIN,ARREJ001
2011,CIN,ARROB001
2011,CIN,BAILH001
2011,CIN,BRAYB001
2011,CIN,BRUCJ001
2011,CIN,BURTJ001
2011,CIN,CAIRM001
2011,CIN,CHAPA001
2011,CIN,CORDF002
2011,CIN,COZAZ001
2011,CIN,CUETJ001
2011,CIN,FISHC001
2011,CIN,FRANJ005
2011,CIN,FRAZT001
2011,CIN,GOMEJ001
2011,CIN,HANIR001
2011,CIN,HEISC001
2011,CIN,HERMJ001
2011,CIN,HERNR002
2011,CIN,HORSJ001
2011,CIN,JANIP001
2011,CIN,LEAKM001
2011,CIN,LECUS001
2011,CIN,LEWIF001
2011,CIN,MALOM001
2011,CIN,MASSN001
2011,CIN,MESOD001
2011,CIN,ONDRL001
2011,CIN,PHILB001
2011,CIN,REINC001
2011,CIN,RENTE001
2011,CIN,ROLES001
2011,CIN,SAPPD001
2011,CIN,SMITJ003
2011,CIN,STUBD001
2011,CIN,THOMD003
2011,CIN,VALAC001
2011,CIN,VOLQE001
2011,CIN,VOTTJ001
2011,CIN,WILLD003
2011,CIN,WOODT004
2011,CLE,BRANM003
2011,CLE,BUCKT001
2011,CLE,CABRA002
2011,CLE,CABRO001
2011,CLE,CARMF001
2011,CLE,CARRC003
2011,CLE,CARRE001
2011,CLE,CHISL001
2011,CLE,CHOOS001
2011,CLE,CROWT001
2011,CLE,DONAJ002
2011,CLE,DUNCS001
2011,CLE,DURBC001
2011,CLE,EVERA001
2011,CLE,FUKUK001
2011,CLE,GERMJ001
2011,CLE,GOMEJ002
2011,CLE,HAFNT001
2011,CLE,HAGAN001
2011,CLE,HANNJ001
2011,CLE,HEADJ001
2011,CLE,HERRF001
2011,CLE,HUFFD001
2011,CLE,JIMEU001
2011,CLE,JUDYJ001
2011,CLE,KEARA001
2011,CLE,KIPNJ001
2011,CLE,KLUBC001
2011,CLE,LAPOM001
2011,CLE,MARSL001
2011,CLE,MASTJ001
2011,CLE,MCALZ001
2011,CLE,PEREC002
2011,CLE,PERER002
2011,CLE,PESTV001
2011,CLE,PHELC001
